,invoice_number,stock_code,description,quantity,invoice_datetime,invoice_date,invoice_time,unit_price,customer_id,country
6607,536970,22423,REGENCY CAKESTAND 3 TIER,120,2010-12-03 13:12:00,2010-12-03,13:12:00,10.95,17949.0,United Kingdom
6608,536971,21733,RED HANGING HEART T-LIGHT HOLDER,32,2010-12-03 13:40:00,2010-12-03,13:40:00,2.55,12779.0,Poland
6609,536971,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2010-12-03 13:40:00,2010-12-03,13:40:00,1.25,12779.0,Poland
6614,536971,22961,JAM MAKING SET PRINTED,12,2010-12-03 13:40:00,2010-12-03,13:40:00,1.45,12779.0,Poland
6615,536971,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-03 13:40:00,2010-12-03,13:40:00,1.45,12779.0,Poland
6623,536972,48138,DOORMAT UNION FLAG,2,2010-12-03 13:42:00,2010-12-03,13:42:00,7.95,16926.0,United Kingdom
6626,536972,22625,RED KITCHEN SCALES,4,2010-12-03 13:42:00,2010-12-03,13:42:00,8.5,16926.0,United Kingdom
6628,536972,22624,IVORY KITCHEN SCALES,4,2010-12-03 13:42:00,2010-12-03,13:42:00,8.5,16926.0,United Kingdom
6631,536973,48138,DOORMAT UNION FLAG,10,2010-12-03 13:43:00,2010-12-03,13:43:00,6.75,17787.0,United Kingdom
6633,536973,22469,HEART OF WICKER SMALL,12,2010-12-03 13:43:00,2010-12-03,13:43:00,1.65,17787.0,United Kingdom
6638,536973,22457,NATURAL SLATE HEART CHALKBOARD ,12,2010-12-03 13:43:00,2010-12-03,13:43:00,2.95,17787.0,United Kingdom
6646,536973,21181,PLEASE ONE PERSON METAL SIGN,6,2010-12-03 13:43:00,2010-12-03,13:43:00,2.1,17787.0,United Kingdom
6657,536973,82600,NO SINGING METAL SIGN,12,2010-12-03 13:43:00,2010-12-03,13:43:00,2.1,17787.0,United Kingdom
6660,536973,21843,RED RETROSPOT CAKE STAND,3,2010-12-03 13:43:00,2010-12-03,13:43:00,10.95,17787.0,United Kingdom
6664,536974,21915,RED  HARMONICA IN BOX ,12,2010-12-03 13:59:00,2010-12-03,13:59:00,1.25,12682.0,France
6665,536974,22659,LUNCH BOX I LOVE LONDON,12,2010-12-03 13:59:00,2010-12-03,13:59:00,1.95,12682.0,France
6674,536974,20725,LUNCH BAG RED RETROSPOT,10,2010-12-03 13:59:00,2010-12-03,13:59:00,1.65,12682.0,France
6675,536974,20726,LUNCH BAG WOODLAND,10,2010-12-03 13:59:00,2010-12-03,13:59:00,1.65,12682.0,France
6685,536975,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-12-03 14:04:00,2010-12-03,14:04:00,2.95,14911.0,EIRE
6686,536975,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-03 14:04:00,2010-12-03,14:04:00,2.95,14911.0,EIRE
6688,536975,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,2010-12-03 14:04:00,2010-12-03,14:04:00,0.85,14911.0,EIRE
6689,536975,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-12-03 14:04:00,2010-12-03,14:04:00,0.55,14911.0,EIRE
6708,536975,21914,BLUE HARMONICA IN BOX ,12,2010-12-03 14:04:00,2010-12-03,14:04:00,1.25,14911.0,EIRE
6721,536975,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-03 14:04:00,2010-12-03,14:04:00,12.75,14911.0,EIRE
6728,536975,79321,CHILLI LIGHTS,4,2010-12-03 14:04:00,2010-12-03,14:04:00,4.95,14911.0,EIRE
6740,536975,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-03 14:04:00,2010-12-03,14:04:00,3.95,14911.0,EIRE
6742,536975,22113,GREY HEART HOT WATER BOTTLE,8,2010-12-03 14:04:00,2010-12-03,14:04:00,3.75,14911.0,EIRE
6743,536975,22112,CHOCOLATE HOT WATER BOTTLE,9,2010-12-03 14:04:00,2010-12-03,14:04:00,4.95,14911.0,EIRE
6750,536976,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-12-03 14:18:00,2010-12-03,14:18:00,1.95,14723.0,United Kingdom
6751,536976,21930,JUMBO STORAGE BAG SKULLS,2,2010-12-03 14:18:00,2010-12-03,14:18:00,1.95,14723.0,United Kingdom
6752,536976,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2010-12-03 14:18:00,2010-12-03,14:18:00,1.95,14723.0,United Kingdom
6754,536976,22866,HAND WARMER SCOTTY DOG DESIGN,5,2010-12-03 14:18:00,2010-12-03,14:18:00,2.1,14723.0,United Kingdom
6755,536976,22633,HAND WARMER UNION JACK,5,2010-12-03 14:18:00,2010-12-03,14:18:00,2.1,14723.0,United Kingdom
6758,536976,22470,HEART OF WICKER LARGE,1,2010-12-03 14:18:00,2010-12-03,14:18:00,2.95,14723.0,United Kingdom
6759,536976,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2010-12-03 14:18:00,2010-12-03,14:18:00,2.95,14723.0,United Kingdom
6761,536976,21733,RED HANGING HEART T-LIGHT HOLDER,10,2010-12-03 14:18:00,2010-12-03,14:18:00,2.95,14723.0,United Kingdom
6771,536977,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2010-12-03 14:18:00,2010-12-03,14:18:00,1.49,17954.0,United Kingdom
6772,536977,22952,60 CAKE CASES VINTAGE CHRISTMAS,7,2010-12-03 14:18:00,2010-12-03,14:18:00,0.55,17954.0,United Kingdom
6776,536977,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,7,2010-12-03 14:18:00,2010-12-03,14:18:00,0.85,17954.0,United Kingdom
6780,536977,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,10,2010-12-03 14:18:00,2010-12-03,14:18:00,2.95,17954.0,United Kingdom
6785,536980,22865,HAND WARMER OWL DESIGN,20,2010-12-03 14:26:00,2010-12-03,14:26:00,2.1,17819.0,United Kingdom
6786,536980,22866,HAND WARMER SCOTTY DOG DESIGN,20,2010-12-03 14:26:00,2010-12-03,14:26:00,2.1,17819.0,United Kingdom
6787,536980,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2010-12-03 14:26:00,2010-12-03,14:26:00,0.55,17819.0,United Kingdom
6790,536980,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-12-03 14:26:00,2010-12-03,14:26:00,2.95,17819.0,United Kingdom
6791,536980,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2010-12-03 14:26:00,2010-12-03,14:26:00,0.85,17819.0,United Kingdom
6792,536980,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-03 14:26:00,2010-12-03,14:26:00,10.95,17819.0,United Kingdom
6793,536980,22699,ROSES REGENCY TEACUP AND SAUCER ,48,2010-12-03 14:26:00,2010-12-03,14:26:00,2.55,17819.0,United Kingdom
6794,536980,22697,GREEN REGENCY TEACUP AND SAUCER,48,2010-12-03 14:26:00,2010-12-03,14:26:00,2.55,17819.0,United Kingdom
6801,536981,48138,DOORMAT UNION FLAG,1,2010-12-03 14:26:00,2010-12-03,14:26:00,7.95,14723.0,United Kingdom
6807,536981,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-03 14:26:00,2010-12-03,14:26:00,1.95,14723.0,United Kingdom
6815,536981,21930,JUMBO STORAGE BAG SKULLS,2,2010-12-03 14:26:00,2010-12-03,14:26:00,1.95,14723.0,United Kingdom
6816,536981,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-12-03 14:26:00,2010-12-03,14:26:00,1.95,14723.0,United Kingdom
6819,536981,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2010-12-03 14:26:00,2010-12-03,14:26:00,1.25,14723.0,United Kingdom
6966,536983,22865,HAND WARMER OWL DESIGN,12,2010-12-03 14:30:00,2010-12-03,14:30:00,2.1,12712.0,Germany
6977,536984,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2010-12-03 14:35:00,2010-12-03,14:35:00,2.95,17841.0,United Kingdom
6988,536984,22728,ALARM CLOCK BAKELIKE PINK,1,2010-12-03 14:35:00,2010-12-03,14:35:00,3.75,17841.0,United Kingdom
6994,536984,20719,WOODLAND CHARLOTTE BAG,5,2010-12-03 14:35:00,2010-12-03,14:35:00,0.85,17841.0,United Kingdom
6995,536984,79321,CHILLI LIGHTS,24,2010-12-03 14:35:00,2010-12-03,14:35:00,4.25,17841.0,United Kingdom
6999,536984,22866,HAND WARMER SCOTTY DOG DESIGN,4,2010-12-03 14:35:00,2010-12-03,14:35:00,2.1,17841.0,United Kingdom
7003,536985,22423,REGENCY CAKESTAND 3 TIER,6,2010-12-03 14:40:00,2010-12-03,14:40:00,12.75,15373.0,United Kingdom
7004,536985,21843,RED RETROSPOT CAKE STAND,6,2010-12-03 14:40:00,2010-12-03,14:40:00,10.95,15373.0,United Kingdom
7011,536985,22113,GREY HEART HOT WATER BOTTLE,4,2010-12-03 14:40:00,2010-12-03,14:40:00,3.75,15373.0,United Kingdom
7013,536985,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-03 14:40:00,2010-12-03,14:40:00,3.95,15373.0,United Kingdom
7017,536986,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,2010-12-03 14:40:00,2010-12-03,14:40:00,0.85,16140.0,United Kingdom
7020,536986,22470,HEART OF WICKER LARGE,6,2010-12-03 14:40:00,2010-12-03,14:40:00,2.95,16140.0,United Kingdom
7029,536987,48194,DOORMAT HEARTS,1,2010-12-03 14:54:00,2010-12-03,14:54:00,7.95,17198.0,United Kingdom
7030,536987,20685,DOORMAT RED RETROSPOT,2,2010-12-03 14:54:00,2010-12-03,14:54:00,7.95,17198.0,United Kingdom
7037,536987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-03 14:54:00,2010-12-03,14:54:00,2.95,17198.0,United Kingdom
7040,536987,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-03 14:54:00,2010-12-03,14:54:00,0.95,17198.0,United Kingdom
7041,536987,22467,GUMBALL COAT RACK,2,2010-12-03 14:54:00,2010-12-03,14:54:00,2.55,17198.0,United Kingdom
7052,536987,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,1,2010-12-03 14:54:00,2010-12-03,14:54:00,0.85,17198.0,United Kingdom
7061,536987,22961,JAM MAKING SET PRINTED,1,2010-12-03 14:54:00,2010-12-03,14:54:00,1.45,17198.0,United Kingdom
7073,536987,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,2010-12-03 14:54:00,2010-12-03,14:54:00,1.95,17198.0,United Kingdom
7074,536988,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-03 15:05:00,2010-12-03,15:05:00,2.95,17238.0,United Kingdom
7080,536988,22865,HAND WARMER OWL DESIGN,2,2010-12-03 15:05:00,2010-12-03,15:05:00,2.1,17238.0,United Kingdom
7082,536988,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2010-12-03 15:05:00,2010-12-03,15:05:00,2.1,17238.0,United Kingdom
7084,536988,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2010-12-03 15:05:00,2010-12-03,15:05:00,2.95,17238.0,United Kingdom
7085,536988,22966,GINGERBREAD MAN COOKIE CUTTER,4,2010-12-03 15:05:00,2010-12-03,15:05:00,1.25,17238.0,United Kingdom
7086,536988,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2010-12-03 15:05:00,2010-12-03,15:05:00,1.25,17238.0,United Kingdom
7102,536988,22617,BAKING SET SPACEBOY DESIGN,2,2010-12-03 15:05:00,2010-12-03,15:05:00,4.95,17238.0,United Kingdom
7110,536988,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,2010-12-03 15:05:00,2010-12-03,15:05:00,1.95,17238.0,United Kingdom
7111,536988,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-03 15:05:00,2010-12-03,15:05:00,1.95,17238.0,United Kingdom
7118,536989,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2010-12-03 15:10:00,2010-12-03,15:10:00,2.1,17238.0,United Kingdom
7119,536989,22150,3 STRIPEY MICE FELTCRAFT,1,2010-12-03 15:10:00,2010-12-03,15:10:00,1.95,17238.0,United Kingdom
7127,536989,22470,HEART OF WICKER LARGE,1,2010-12-03 15:10:00,2010-12-03,15:10:00,2.95,17238.0,United Kingdom
7128,536989,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2010-12-03 15:10:00,2010-12-03,15:10:00,4.95,17238.0,United Kingdom
7133,536989,21931,JUMBO STORAGE BAG SUKI,1,2010-12-03 15:10:00,2010-12-03,15:10:00,1.95,17238.0,United Kingdom
7135,536990,22383,LUNCH BAG SUKI  DESIGN ,10,2010-12-03 15:14:00,2010-12-03,15:14:00,1.65,12793.0,Portugal
7136,536990,20728,LUNCH BAG CARS BLUE,14,2010-12-03 15:14:00,2010-12-03,15:14:00,1.65,12793.0,Portugal
7140,536990,20726,LUNCH BAG WOODLAND,10,2010-12-03 15:14:00,2010-12-03,15:14:00,1.65,12793.0,Portugal
7150,536993,22470,HEART OF WICKER LARGE,2,2010-12-03 15:19:00,2010-12-03,15:19:00,2.95,14396.0,United Kingdom
7155,536993,20726,LUNCH BAG WOODLAND,1,2010-12-03 15:19:00,2010-12-03,15:19:00,1.65,14396.0,United Kingdom
7156,536993,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-12-03 15:19:00,2010-12-03,15:19:00,4.95,14396.0,United Kingdom
7161,536993,22077,6 RIBBONS RUSTIC CHARM,1,2010-12-03 15:19:00,2010-12-03,15:19:00,1.65,14396.0,United Kingdom
7168,536993,22865,HAND WARMER OWL DESIGN,1,2010-12-03 15:19:00,2010-12-03,15:19:00,2.1,14396.0,United Kingdom
7169,536993,22867,HAND WARMER BIRD DESIGN,1,2010-12-03 15:19:00,2010-12-03,15:19:00,2.1,14396.0,United Kingdom
7170,536993,21733,RED HANGING HEART T-LIGHT HOLDER,1,2010-12-03 15:19:00,2010-12-03,15:19:00,2.95,14396.0,United Kingdom
7171,536993,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-03 15:19:00,2010-12-03,15:19:00,2.95,14396.0,United Kingdom
7173,536993,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-03 15:19:00,2010-12-03,15:19:00,2.95,14396.0,United Kingdom
7177,536993,22866,HAND WARMER SCOTTY DOG DESIGN,2,2010-12-03 15:19:00,2010-12-03,15:19:00,2.1,14396.0,United Kingdom
7235,537022,22697,GREEN REGENCY TEACUP AND SAUCER,6,2010-12-03 15:45:00,2010-12-03,15:45:00,2.95,12725.0,Italy
7242,537023,22457,NATURAL SLATE HEART CHALKBOARD ,1,2010-12-03 16:02:00,2010-12-03,16:02:00,2.95,16725.0,United Kingdom
7246,537023,48187,DOORMAT NEW ENGLAND,1,2010-12-03 16:02:00,2010-12-03,16:02:00,7.95,16725.0,United Kingdom
7248,537023,84836,ZINC METAL HEART DECORATION,2,2010-12-03 16:02:00,2010-12-03,16:02:00,1.25,16725.0,United Kingdom
7254,537023,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2010-12-03 16:02:00,2010-12-03,16:02:00,0.55,16725.0,United Kingdom
7257,537023,22865,HAND WARMER OWL DESIGN,1,2010-12-03 16:02:00,2010-12-03,16:02:00,2.1,16725.0,United Kingdom
7258,537023,20724,RED RETROSPOT CHARLOTTE BAG,2,2010-12-03 16:02:00,2010-12-03,16:02:00,0.85,16725.0,United Kingdom
7259,537023,22356,CHARLOTTE BAG PINK POLKADOT,1,2010-12-03 16:02:00,2010-12-03,16:02:00,0.85,16725.0,United Kingdom
7260,537023,82494L,WOODEN FRAME ANTIQUE WHITE ,1,2010-12-03 16:02:00,2010-12-03,16:02:00,2.95,16725.0,United Kingdom
7261,537023,22804,CANDLEHOLDER PINK HANGING HEART,1,2010-12-03 16:02:00,2010-12-03,16:02:00,2.95,16725.0,United Kingdom
7262,537023,79321,CHILLI LIGHTS,6,2010-12-03 16:02:00,2010-12-03,16:02:00,4.95,16725.0,United Kingdom
7279,537026,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-03 16:35:00,2010-12-03,16:35:00,2.1,12395.0,Belgium
7281,537026,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-12-03 16:35:00,2010-12-03,16:35:00,0.42,12395.0,Belgium
7282,537026,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2010-12-03 16:35:00,2010-12-03,16:35:00,0.42,12395.0,Belgium
7283,537026,22417,PACK OF 60 SPACEBOY CAKE CASES,120,2010-12-03 16:35:00,2010-12-03,16:35:00,0.42,12395.0,Belgium
7284,537026,21975,PACK OF 60 DINOSAUR CAKE CASES,48,2010-12-03 16:35:00,2010-12-03,16:35:00,0.55,12395.0,Belgium
7286,537026,22551,PLASTERS IN TIN SPACEBOY,12,2010-12-03 16:35:00,2010-12-03,16:35:00,1.65,12395.0,Belgium
7287,537026,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-03 16:35:00,2010-12-03,16:35:00,1.95,12395.0,Belgium
7288,537026,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-12-03 16:35:00,2010-12-03,16:35:00,0.85,12395.0,Belgium
7289,537026,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-12-03 16:35:00,2010-12-03,16:35:00,0.55,12395.0,Belgium
7298,537030,22150,3 STRIPEY MICE FELTCRAFT,12,2010-12-03 16:44:00,2010-12-03,16:44:00,1.95,16455.0,United Kingdom
7299,537030,22149,FELTCRAFT 6 FLOWER FRIENDS,12,2010-12-03 16:44:00,2010-12-03,16:44:00,2.1,16455.0,United Kingdom
7300,537030,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-12-03 16:44:00,2010-12-03,16:44:00,1.45,16455.0,United Kingdom
7301,537030,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010-12-03 16:44:00,2010-12-03,16:44:00,1.25,16455.0,United Kingdom
7302,537030,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2010-12-03 16:44:00,2010-12-03,16:44:00,1.25,16455.0,United Kingdom
7314,537034,22867,HAND WARMER BIRD DESIGN,96,2010-12-03 17:20:00,2010-12-03,17:20:00,1.85,13081.0,United Kingdom
7315,537034,22866,HAND WARMER SCOTTY DOG DESIGN,96,2010-12-03 17:20:00,2010-12-03,17:20:00,1.85,13081.0,United Kingdom
7316,537034,22865,HAND WARMER OWL DESIGN,96,2010-12-03 17:20:00,2010-12-03,17:20:00,1.85,13081.0,United Kingdom
7317,537034,22633,HAND WARMER UNION JACK,96,2010-12-03 17:20:00,2010-12-03,17:20:00,1.85,13081.0,United Kingdom
7319,537034,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2010-12-03 17:20:00,2010-12-03,17:20:00,2.55,13081.0,United Kingdom
7325,537034,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2010-12-03 17:20:00,2010-12-03,17:20:00,1.65,13081.0,United Kingdom
7326,537034,22553,PLASTERS IN TIN SKULLS,24,2010-12-03 17:20:00,2010-12-03,17:20:00,1.65,13081.0,United Kingdom
7328,537034,22197,SMALL POPCORN HOLDER,24,2010-12-03 17:20:00,2010-12-03,17:20:00,0.85,13081.0,United Kingdom
7329,537034,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2010-12-03 17:20:00,2010-12-03,17:20:00,1.65,13081.0,United Kingdom
7330,537034,22629,SPACEBOY LUNCH BOX ,12,2010-12-03 17:20:00,2010-12-03,17:20:00,1.95,13081.0,United Kingdom
7339,537034,22090,PAPER BUNTING RETROSPOT,24,2010-12-03 17:20:00,2010-12-03,17:20:00,2.95,13081.0,United Kingdom
7342,537034,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-12-03 17:20:00,2010-12-03,17:20:00,1.25,13081.0,United Kingdom
7344,537034,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2010-12-03 17:20:00,2010-12-03,17:20:00,2.55,13081.0,United Kingdom
7349,537034,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010-12-03 17:20:00,2010-12-03,17:20:00,1.25,13081.0,United Kingdom
7350,537034,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2010-12-03 17:20:00,2010-12-03,17:20:00,1.25,13081.0,United Kingdom
7356,537034,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-03 17:20:00,2010-12-03,17:20:00,2.1,13081.0,United Kingdom
7360,537034,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2010-12-03 17:20:00,2010-12-03,17:20:00,4.95,13081.0,United Kingdom
7377,537034,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2010-12-03 17:20:00,2010-12-03,17:20:00,3.75,13081.0,United Kingdom
7385,537034,22568,FELTCRAFT CUSHION OWL,8,2010-12-03 17:20:00,2010-12-03,17:20:00,3.75,13081.0,United Kingdom
7386,537034,21843,RED RETROSPOT CAKE STAND,2,2010-12-03 17:20:00,2010-12-03,17:20:00,10.95,13081.0,United Kingdom
7396,537036,22077,6 RIBBONS RUSTIC CHARM,1,2010-12-03 17:28:00,2010-12-03,17:28:00,1.65,15545.0,United Kingdom
7397,537036,22467,GUMBALL COAT RACK,1,2010-12-03 17:28:00,2010-12-03,17:28:00,2.55,15545.0,United Kingdom
7405,537036,22551,PLASTERS IN TIN SPACEBOY,1,2010-12-03 17:28:00,2010-12-03,17:28:00,1.65,15545.0,United Kingdom
7406,537036,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2010-12-03 17:28:00,2010-12-03,17:28:00,1.65,15545.0,United Kingdom
7407,537036,22555,PLASTERS IN TIN STRONGMAN,1,2010-12-03 17:28:00,2010-12-03,17:28:00,1.65,15545.0,United Kingdom
7412,537036,22625,RED KITCHEN SCALES,1,2010-12-03 17:28:00,2010-12-03,17:28:00,8.5,15545.0,United Kingdom
7414,537036,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-03 17:28:00,2010-12-03,17:28:00,1.69,15545.0,United Kingdom
7419,537037,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-05 10:03:00,2010-12-05,10:03:00,3.95,17243.0,United Kingdom
7420,537037,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2010-12-05 10:03:00,2010-12-05,10:03:00,4.95,17243.0,United Kingdom
7421,537037,22835,HOT WATER BOTTLE I AM SO POORLY,3,2010-12-05 10:03:00,2010-12-05,10:03:00,4.65,17243.0,United Kingdom
7425,537037,22633,HAND WARMER UNION JACK,24,2010-12-05 10:03:00,2010-12-05,10:03:00,2.1,17243.0,United Kingdom
7427,537037,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-05 10:03:00,2010-12-05,10:03:00,2.95,17243.0,United Kingdom
7429,537037,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-05 10:03:00,2010-12-05,10:03:00,0.95,17243.0,United Kingdom
7431,537038,21524,DOORMAT SPOTTY HOME SWEET HOME,3,2010-12-05 10:12:00,2010-12-05,10:12:00,7.95,15465.0,United Kingdom
7432,537038,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2010-12-05 10:12:00,2010-12-05,10:12:00,2.55,15465.0,United Kingdom
7433,537038,21754,HOME BUILDING BLOCK WORD,3,2010-12-05 10:12:00,2010-12-05,10:12:00,5.95,15465.0,United Kingdom
7434,537038,21755,LOVE BUILDING BLOCK WORD,3,2010-12-05 10:12:00,2010-12-05,10:12:00,5.95,15465.0,United Kingdom
7435,537038,22083,PAPER CHAIN KIT RETROSPOT,10,2010-12-05 10:12:00,2010-12-05,10:12:00,2.95,15465.0,United Kingdom
7436,537038,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-05 10:12:00,2010-12-05,10:12:00,10.95,15465.0,United Kingdom
7440,537040,22423,REGENCY CAKESTAND 3 TIER,48,2010-12-05 10:27:00,2010-12-05,10:27:00,10.95,13089.0,United Kingdom
7442,537041,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-12-05 10:36:00,2010-12-05,10:36:00,3.75,16033.0,United Kingdom
7443,537041,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-12-05 10:36:00,2010-12-05,10:36:00,3.75,16033.0,United Kingdom
7444,537041,22727,ALARM CLOCK BAKELIKE RED ,4,2010-12-05 10:36:00,2010-12-05,10:36:00,3.75,16033.0,United Kingdom
7445,537041,22728,ALARM CLOCK BAKELIKE PINK,3,2010-12-05 10:36:00,2010-12-05,10:36:00,3.75,16033.0,United Kingdom
7456,537041,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2010-12-05 10:36:00,2010-12-05,10:36:00,2.95,16033.0,United Kingdom
7457,537041,22667,RECIPE BOX RETROSPOT ,2,2010-12-05 10:36:00,2010-12-05,10:36:00,2.95,16033.0,United Kingdom
7459,537041,22630,DOLLY GIRL LUNCH BOX,1,2010-12-05 10:36:00,2010-12-05,10:36:00,1.95,16033.0,United Kingdom
7460,537041,22629,SPACEBOY LUNCH BOX ,1,2010-12-05 10:36:00,2010-12-05,10:36:00,1.95,16033.0,United Kingdom
7464,537041,22427,ENAMEL FLOWER JUG CREAM,1,2010-12-05 10:36:00,2010-12-05,10:36:00,5.95,16033.0,United Kingdom
7465,537041,22193,RED DINER WALL CLOCK,1,2010-12-05 10:36:00,2010-12-05,10:36:00,8.5,16033.0,United Kingdom
7468,537042,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-05 10:45:00,2010-12-05,10:45:00,1.45,13838.0,United Kingdom
7478,537042,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2010-12-05 10:45:00,2010-12-05,10:45:00,7.95,13838.0,United Kingdom
7481,537042,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-05 10:45:00,2010-12-05,10:45:00,2.95,13838.0,United Kingdom
7483,537042,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-05 10:45:00,2010-12-05,10:45:00,3.75,13838.0,United Kingdom
7489,537042,22697,GREEN REGENCY TEACUP AND SAUCER,1,2010-12-05 10:45:00,2010-12-05,10:45:00,2.95,13838.0,United Kingdom
7490,537042,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2010-12-05 10:45:00,2010-12-05,10:45:00,2.95,13838.0,United Kingdom
7492,537042,21930,JUMBO STORAGE BAG SKULLS,1,2010-12-05 10:45:00,2010-12-05,10:45:00,1.95,13838.0,United Kingdom
7494,537042,21755,LOVE BUILDING BLOCK WORD,1,2010-12-05 10:45:00,2010-12-05,10:45:00,5.95,13838.0,United Kingdom
7498,537042,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-05 10:45:00,2010-12-05,10:45:00,12.75,13838.0,United Kingdom
7500,537042,22469,HEART OF WICKER SMALL,1,2010-12-05 10:45:00,2010-12-05,10:45:00,1.65,13838.0,United Kingdom
7501,537042,22470,HEART OF WICKER LARGE,1,2010-12-05 10:45:00,2010-12-05,10:45:00,2.95,13838.0,United Kingdom
7511,537042,22624,IVORY KITCHEN SCALES,1,2010-12-05 10:45:00,2010-12-05,10:45:00,8.5,13838.0,United Kingdom
7512,537042,22961,JAM MAKING SET PRINTED,3,2010-12-05 10:45:00,2010-12-05,10:45:00,1.45,13838.0,United Kingdom
7531,537044,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-05 10:52:00,2010-12-05,10:52:00,3.95,18055.0,United Kingdom
7536,537044,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-05 10:52:00,2010-12-05,10:52:00,2.95,18055.0,United Kingdom
7537,537044,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-05 10:52:00,2010-12-05,10:52:00,4.65,18055.0,United Kingdom
